id,coord,name,admin_region_id,admin_region_name,admin_region_zip_code,admin_region_insee
stop_area:SNCF:87276113,"{'lat': '49.18724', 'lon': '2.45979'}",Chantilly - Gouvieux,admin:fr:60141,Chantilly,60500,60141
stop_area:SNCF:87486332,"{'lat': '46.690138', 'lon': '-1.054417'}",Chantonnay,admin:fr:85051,Chantonnay,85110,85051
stop_area:SNCF:87734343,"{'lat': '44.83806', 'lon': '3.741864'}",Chapeauroux,admin:fr:48139,Saint-Bonnet-Laval,48600,48139
stop_area:SNCF:87722710,"{'lat': '45.698484', 'lon': '4.76437'}",Chaponost,admin:fr:69043,Chaponost,69630,69043
stop_area:SNCF:87276162,"{'lat': '49.069497', 'lon': '2.142557'}",Chaponval,admin:fr:95039,Auvers-sur-Oise,95430,95039
stop_area:SNCF:87721530,"{'lat': '45.782173', 'lon': '4.735875'}",Charbonnières-les-Bains,admin:fr:69044,Charbonnières-les-Bains,69260,69044
stop_area:SNCF:87194258,"{'lat': '49.487503', 'lon': '5.513034'}",Charency Carrefour,admin:fr:54118,Charency-Vezin,54260,54118
stop_area:SNCF:88720090,"{'lat': '50.404393', 'lon': '4.438504'}",Charleroi Sud,admin:osm:relation:2113725,Charleroi,,
stop_area:SNCF:87758003,"{'lat': '48.874201', 'lon': '2.29502'}",Charles-de-Gaulle Étoile,admin:fr:75056,Paris,75000;75116,75056
stop_area:SNCF:87172007,"{'lat': '49.767895', 'lon': '4.725004'}",Charleville-Mézières,admin:fr:8105,Charleville-Mézières,08000,8105
stop_area:SNCF:87144055,"{'lat': '48.378483', 'lon': '6.301537'}",Charmes,admin:fr:88090,Charmes,88130,88090
stop_area:SNCF:87761510,"{'lat': '44.862645', 'lon': '4.834876'}",Charmes-sur-Rhône-centre,admin:fr:7055,Charmes-sur-Rhône,07800,7055
stop_area:SNCF:87694885,"{'lat': '46.435019', 'lon': '4.273639'}",Charolles,admin:fr:71106,Charolles,71120,71106
stop_area:SNCF:87304659,"{'lat': '46.992665', 'lon': '2.115726'}",Charost Café du Centre,admin:fr:18055,Chârost,18290,18055
stop_area:SNCF:87643759,"{'lat': '46.992592', 'lon': '2.122786'}",Chârost Pont,admin:fr:18055,Chârost,18290,18055
stop_area:SNCF:87381194,"{'lat': '49.16268', 'lon': '1.93671'}",Chars,admin:fr:95142,Chars,95750,95142
stop_area:SNCF:87394007,"{'lat': '48.448202', 'lon': '1.481313'}",Chartres,admin:fr:28085,Chartres,28000,28085
stop_area:SNCF:87137810,"{'lat': '48.447734', 'lon': '1.48099'}",Chartres Gare Routière,admin:fr:28085,Chartres,28000,28085
stop_area:SNCF:87726364,"{'lat': '48.446547', 'lon': '1.476653'}",Chartres Pôle d'Échange Compa,admin:fr:28085,Chartres,28000,28085
stop_area:SNCF:87682419,"{'lat': '48.487117', 'lon': '2.695038'}",Chartrettes,admin:fr:77096,Chartrettes,77590,77096
stop_area:SNCF:87722561,"{'lat': '45.582406', 'lon': '4.794848'}",Chasse-sur-Rhône,admin:fr:38087,Chasse-sur-Rhône,38670,38087
stop_area:SNCF:87575225,"{'lat': '46.65177', 'lon': '0.373028'}",Chasseneuil-du-Poitou,admin:fr:86062,Chasseneuil-du-Poitou,86360,86062
stop_area:SNCF:87775148,"{'lat': '44.553985', 'lon': '3.839932'}",Chasseradès,admin:fr:48027,Mont Lozère et Goulet,,48027
stop_area:SNCF:87751222,"{'lat': '44.093331', 'lon': '6.009441'}",Château-Arnoux Mairie,admin:fr:4049,Château-Arnoux-Saint-Auban,04160,4049
stop_area:SNCF:87751230,"{'lat': '44.061463', 'lon': '5.997435'}",Château-Arnoux-Saint-Auban,admin:fr:4049,Château-Arnoux-Saint-Auban,04160,4049
stop_area:SNCF:87396606,"{'lat': '47.683334', 'lon': '0.414959'}",Château-du-Loir,admin:fr:72071,Montval-sur-Loir,,72071
stop_area:SNCF:87543066,"{'lat': '48.14169', 'lon': '1.912815'}",Château-Gaillard,admin:fr:28367,Santilly,28310,28367
stop_area:SNCF:87595165,"{'lat': '45.244633', 'lon': '0.688125'}",Château-l'Évêque,admin:fr:24115,Château-l'Évêque,24460,24115
stop_area:SNCF:87574665,"{'lat': '47.587796', 'lon': '0.901524'}",Château-Renault,admin:fr:37063,Château-Renault,37110,37063
stop_area:SNCF:87422394,"{'lat': '47.590941', 'lon': '0.908118'}",Château-Renault La Tannerie,admin:fr:37063,Château-Renault,37110,37063
stop_area:SNCF:87422402,"{'lat': '47.592893', 'lon': '0.914995'}",Château-Renault Place Jean Jaurès,admin:fr:37063,Château-Renault,37110,37063
stop_area:SNCF:87644088,"{'lat': '47.592794', 'lon': '0.909204'}",Château-Renault ZI,admin:fr:37063,Château-Renault,37110,37063
stop_area:SNCF:87116582,"{'lat': '49.03814', 'lon': '3.409302'}",Château-Thierry,admin:fr:2168,Château-Thierry,02400,2168
stop_area:SNCF:87471524,"{'lat': '48.106361', 'lon': '-1.405159'}",Châteaubourg,admin:fr:35068,Châteaubourg,35220,35068
stop_area:SNCF:87481648,"{'lat': '47.717521', 'lon': '-1.371515'}",Châteaubriant,admin:fr:44036,Châteaubriant,44110,44036
stop_area:SNCF:87590372,"{'lat': '47.717161', 'lon': '-1.371328'}",Châteaubriant Tram Train,admin:fr:44036,Châteaubriant,44110,44036
stop_area:SNCF:87545756,"{'lat': '48.073409', 'lon': '1.338114'}",Châteaudun,admin:fr:28088,Châteaudun,28200,28088
stop_area:SNCF:87690248,"{'lat': '48.062522', 'lon': '1.336105'}",Châteaudun-LEP-Paulsen,admin:fr:28088,Châteaudun,28200,28088
stop_area:SNCF:87474064,"{'lat': '48.201603', 'lon': '-4.094308'}",Châteaulin,admin:fr:29026,Châteaulin,29150,29026
stop_area:SNCF:87592105,"{'lat': '45.759357', 'lon': '1.645235'}",Châteauneuf - Bujaleuf,admin:fr:87105,Neuvic-Entier,87130,87105
stop_area:SNCF:87548438,"{'lat': '46.025606', 'lon': '2.896332'}",Châteauneuf-les-Bains Lamontgie,admin:fr:63100,Châteauneuf-les-Bains,63390,63100
stop_area:SNCF:87491506,"{'lat': '45.59978', 'lon': '-0.050217'}",Châteauneuf-sur-Charente,admin:fr:16090,Châteauneuf-sur-Charente,16120,16090
stop_area:SNCF:87576298,"{'lat': '46.856682', 'lon': '2.310173'}",Châteauneuf-sur-Cher,admin:fr:18058,Châteauneuf-sur-Cher,18190,18058
stop_area:SNCF:87597005,"{'lat': '46.809812', 'lon': '1.699483'}",Châteauroux,admin:fr:36044,Châteauroux,36000,36044
stop_area:SNCF:87689984,"{'lat': '46.81573', 'lon': '1.696765'}",Châteauroux - Lycée - Giraudoux,admin:fr:36044,Châteauroux,36000,36044
stop_area:SNCF:87689950,"{'lat': '46.819753', 'lon': '1.684771'}",Châteauroux Croix Perrine,admin:fr:36044,Châteauroux,36000,36044
stop_area:SNCF:87201541,"{'lat': '46.8095', 'lon': '1.698721'}",Chateauroux GR,admin:fr:36044,Châteauroux,36000,36044
stop_area:SNCF:87689968,"{'lat': '46.78744', 'lon': '1.691144'}",Châteauroux Lycée Agricole,admin:fr:36044,Châteauroux,36000,36044
stop_area:SNCF:87689976,"{'lat': '46.798046', 'lon': '1.711364'}",Châteauroux Lycée Blaise Pascal,admin:fr:36044,Châteauroux,36000,36044
stop_area:SNCF:87689992,"{'lat': '46.801176', 'lon': '1.716914'}",Châteauroux Lycée Les Charmilles,admin:fr:36044,Châteauroux,36000,36044
stop_area:SNCF:87690107,"{'lat': '46.809838', 'lon': '1.707049'}",Châteauroux Lycée P et M Curie,admin:fr:36044,Châteauroux,36000,36044
stop_area:SNCF:87689513,"{'lat': '46.808795', 'lon': '1.690653'}",Châteauroux Médiathèque,admin:fr:36044,Châteauroux,36000,36044
stop_area:SNCF:87690156,"{'lat': '46.810726', 'lon': '1.68675'}",Châteauroux-Préfecture,admin:fr:36044,Châteauroux,36000,36044
stop_area:SNCF:87144071,"{'lat': '48.307114', 'lon': '6.388008'}",Châtel - Nomexy,admin:fr:88327,Nomexy,88440,88327
stop_area:SNCF:87696856,"{'lat': '47.537769', 'lon': '3.635211'}",Châtel-Censoir,admin:fr:89091,Châtel-Censoir,89660,89091
stop_area:SNCF:87566869,"{'lat': '45.918419', 'lon': '3.074753'}",Châtel-Guyon Office de Tourisme,admin:fr:63103,Châtel-Guyon,63140,63103
stop_area:SNCF:87485110,"{'lat': '46.078282', 'lon': '-1.091118'}",Châtelaillon,admin:fr:17094,Châtelaillon-Plage,17340,17094
stop_area:SNCF:87473140,"{'lat': '48.533219', 'lon': '-2.974678'}",Châtelaudren - Plouagat,admin:fr:22206,Châtelaudren-Plouagat,22170,22206
stop_area:SNCF:87758607,"{'lat': '48.85983', 'lon': '2.34814'}",Châtelet-les-Halles,admin:fr:75056,Paris,75000;75116,75056
stop_area:SNCF:87575142,"{'lat': '46.818594', 'lon': '0.549279'}",Châtellerault,admin:fr:86066,Châtellerault,86100,86066
stop_area:SNCF:87715797,"{'lat': '48.302049', 'lon': '5.832397'}",Chatenois Foyer,admin:fr:88095,Châtenois,88170,88095
stop_area:SNCF:87640441,"{'lat': '48.276197', 'lon': '7.401375'}",Châtenois Gare,admin:fr:67073,Châtenois,67730,67073
stop_area:SNCF:87640458,"{'lat': '48.282656', 'lon': '7.383333'}",Châtenois Val-de-Villé Gare,admin:fr:67073,Châtenois,67730,67073
stop_area:SNCF:87688952,"{'lat': '46.988208', 'lon': '1.171825'}",Chatillon - Hôtel - Saint-Antoine,admin:fr:36045,Châtillon-sur-Indre,36700,36045
stop_area:SNCF:87721753,"{'lat': '45.875248', 'lon': '4.64517'}",Châtillon d'Azergues,admin:fr:69050,Châtillon,69380,69050
stop_area:SNCF:87644096,"{'lat': '46.987279', 'lon': '1.17352'}",Châtillon Place du Mail,admin:fr:36045,Châtillon-sur-Indre,36700,36045
stop_area:SNCF:87745711,"{'lat': '46.144399', 'lon': '5.798421'}",Châtillon-en-Michaille centre,admin:fr:1033,Valserhône,01200,1033
stop_area:SNCF:87107482,"{'lat': '48.488907', 'lon': '5.127531'}",Chatonrupt,admin:fr:52118,Chatonrupt-Sommermont,52300,52118
stop_area:SNCF:87758060,"{'lat': '48.885406', 'lon': '2.156432'}",Chatou-Croissy,admin:fr:78146,Chatou,78400,78146
stop_area:SNCF:87118133,"{'lat': '48.499408', 'lon': '3.855276'}",Châtres Salle Polyvalente,admin:fr:10089,Châtres,10510,10089
stop_area:SNCF:87576710,"{'lat': '47.264677', 'lon': '1.905763'}",Châtres-sur-Cher,admin:fr:41044,Châtres-sur-Cher,41320,41044
stop_area:SNCF:87690230,"{'lat': '47.267072', 'lon': '1.888082'}",Chatres-Zelie-Fouquet,admin:fr:41044,Châtres-sur-Cher,41320,41044
stop_area:SNCF:87694778,"{'lat': '46.207439', 'lon': '4.345393'}",Chauffailles,admin:fr:71120,Chauffailles,71170,71120
stop_area:SNCF:87677138,"{'lat': '46.206915', 'lon': '4.336512'}",Chauffailles Gambetta,admin:fr:71120,Chauffailles,71170,71120
stop_area:SNCF:87116350,"{'lat': '48.811357', 'lon': '3.180628'}",Chauffry,admin:fr:77106,Chauffry,77169,77106
stop_area:SNCF:87712679,"{'lat': '47.087204', 'lon': '5.255191'}",Chaugey,admin:fr:21356,Losne,21170,21356
stop_area:SNCF:87313478,"{'lat': '49.807643', 'lon': '2.80117'}",Chaulnes,admin:fr:80186,Chaulnes,80320,80186
stop_area:SNCF:87170787,"{'lat': '42.939007', 'lon': '0.645149'}",Chaum Pont,admin:fr:31176,Esténos,31440,31176
stop_area:SNCF:87142000,"{'lat': '48.10976', 'lon': '5.1346'}",Chaumont,admin:fr:52121,Chaumont,52000,52121
stop_area:SNCF:87215061,"{'lat': '48.096684', 'lon': '5.145308'}",Chaumont Castelnau,admin:fr:52121,Chaumont,52000,52121
stop_area:SNCF:87217042,"{'lat': '48.101959', 'lon': '5.144477'}",Chaumont Gendarmerie,admin:fr:52121,Chaumont,52000,52121
stop_area:SNCF:87107417,"{'lat': '48.119881', 'lon': '5.139413'}",Chaumont Hôpital,admin:fr:52121,Chaumont,52000,52121
stop_area:SNCF:87381228,"{'lat': '49.26139', 'lon': '1.87274'}",Chaumont-en-Vexin,admin:fr:60143,Chaumont-en-Vexin,60240,60143
stop_area:SNCF:87309757,"{'lat': '47.607997', 'lon': '1.907139'}",Chaumont-sur-Tharonne,admin:fr:41046,Chaumont-sur-Tharonne,41600,41046
stop_area:SNCF:87296616,"{'lat': '49.61119', 'lon': '3.22354'}",Chauny,admin:fr:2173,Chauny,02300,2173
stop_area:SNCF:87202465,"{'lat': '46.569693', 'lon': '0.643993'}",Chauvigny Mairie,admin:fr:86070,Chauvigny,86300,86070
stop_area:SNCF:87393173,"{'lat': '48.799689', 'lon': '2.184427'}",Chaville - Vélizy,admin:fr:78686,Viroflay,78220,78686
stop_area:SNCF:87382333,"{'lat': '48.812152', 'lon': '2.18784'}",Chaville Rive Droite,admin:fr:92022,Chaville,92370,92022
stop_area:SNCF:87393207,"{'lat': '48.804781', 'lon': '2.18843'}",Chaville Rive Gauche,admin:fr:92022,Chaville,92370,92022
stop_area:SNCF:87591784,"{'lat': '48.804621', 'lon': '2.188198'}",Chaville Rive Gauche Noctilien,admin:fr:92022,Chaville,92370,92022
stop_area:SNCF:87721415,"{'lat': '45.873252', 'lon': '4.725253'}",Chazay - Marcilly,admin:fr:69125,Marcilly-d'Azergues,69380,69125
stop_area:SNCF:87746701,"{'lat': '45.92634', 'lon': '6.719784'}",Chedde,admin:fr:74208,Passy,74190,74208
stop_area:SNCF:87694398,"{'lat': '46.892569', 'lon': '4.67579'}",Cheilly-lès-Maranges,admin:fr:71122,Cheilly-lès-Maranges,71150,71122
stop_area:SNCF:87116111,"{'lat': '48.874316', 'lon': '2.584157'}",Chelles - Gournay,admin:fr:77108,Chelles,77500,77108
stop_area:SNCF:87484246,"{'lat': '47.217748', 'lon': '-0.731989'}",Chemillé,admin:fr:49092,Chemillé-en-Anjou,49120;49750,49092
stop_area:SNCF:87683532,"{'lat': '47.897276', 'lon': '3.55428'}",Chemilly - Appoigny,admin:fr:89096,Chemilly-sur-Yonne,89250,89096
stop_area:SNCF:87546317,"{'lat': '48.748075', 'lon': '2.312622'}",Chemin d'Antony,admin:fr:92002,Antony,92160,92002
stop_area:SNCF:85162750,"{'lat': '46.196607', 'lon': '6.197253'}",Chêne-Bourg,admin:osm:relation:1685466,Chêne-Bourg,,
stop_area:SNCF:87141382,"{'lat': '48.519404', 'lon': '6.63247'}",Chenevières,admin:fr:54125,Chenevières,54122,54125
stop_area:SNCF:87732693,"{'lat': '48.133949', 'lon': '6.600507'}",Chenimenil Filature,admin:fr:88101,Cheniménil,88460,88101
stop_area:SNCF:87192138,"{'lat': '48.959422', 'lon': '6.499135'}",Chenois Rue Principale,admin:fr:57138,Chenois,57580,57138
stop_area:SNCF:87574491,"{'lat': '47.330631', 'lon': '1.065446'}",Chenonceaux,admin:fr:37070,Chenonceaux,37150,37070
stop_area:SNCF:87317495,"{'lat': '50.068222', 'lon': '1.635827'}",Chépy - Valines,admin:fr:80190,Chépy,80210,80190
stop_area:SNCF:87444877,"{'lat': '49.633518', 'lon': '-1.621487'}",Cherbourg,admin:fr:50129,Cherbourg-en-Cotentin,,50129
stop_area:SNCF:87317727,"{'lat': '47.12078', 'lon': '2.046692'}",Chéry,admin:fr:18064,Chéry,18120,18064
stop_area:SNCF:87721761,"{'lat': '45.885524', 'lon': '4.622304'}",Chessy,admin:fr:69056,Chessy,69380,69056
stop_area:SNCF:87471458,"{'lat': '48.208582', 'lon': '-1.63036'}",Chevaigné,admin:fr:35079,Chevaigné,35250,35079
stop_area:SNCF:87175117,"{'lat': '48.52455', 'lon': '5.111784'}",Chevillon,admin:fr:52123,Chevillon,52170,52123
stop_area:SNCF:87543041,"{'lat': '48.026672', 'lon': '1.879113'}",Chevilly,admin:fr:45093,Chevilly,45520,45093
stop_area:SNCF:87276311,"{'lat': '49.337306', 'lon': '2.682803'}",Chevrières,admin:fr:60149,Chevrières,60710,60149
stop_area:SNCF:87745240,"{'lat': '46.28222', 'lon': '6.038532'}",CHEVRY Mairie,admin:fr:1103,Chevry,01170,1103
stop_area:SNCF:87116574,"{'lat': '48.991818', 'lon': '3.364583'}",Chézy-sur-Marne,admin:fr:2186,Chézy-sur-Marne,02570,2186
stop_area:SNCF:87489088,"{'lat': '46.796394', 'lon': '-0.358222'}",Chiché,admin:fr:79088,Chiché,79350,79088
stop_area:SNCF:87393637,"{'lat': '48.700441', 'lon': '2.308184'}",Chilly-Mazarin,admin:fr:91161,Chilly-Mazarin,91380,91161
stop_area:SNCF:87741116,"{'lat': '45.803471', 'lon': '5.84691'}",Chindrieux,admin:fr:73085,Chindrieux,73310,73085
stop_area:SNCF:87571687,"{'lat': '47.163073', 'lon': '0.251645'}",Chinon,admin:fr:37072,Chinon,37500,37072
stop_area:SNCF:87690164,"{'lat': '47.171536', 'lon': '0.259182'}",Chinon-LEP-Cugnot,admin:fr:37072,Chinon,37500,37072
stop_area:SNCF:87690172,"{'lat': '47.163679', 'lon': '0.234865'}",Chinon-Lycée-Rabelais,admin:fr:37072,Chinon,37500,37072
stop_area:SNCF:87783290,"{'lat': '44.524661', 'lon': '3.263818'}",Chirac,admin:fr:48099,Bourgs sur Colagne,48100,48099
stop_area:SNCF:87640649,"{'lat': '44.523054', 'lon': '3.267454'}",Chirac Ville,admin:fr:48099,Bourgs sur Colagne,48100,48099
stop_area:SNCF:87574848,"{'lat': '47.334852', 'lon': '1.133761'}",Chissay-en-Touraine,admin:fr:41051,Chissay-en-Touraine,41400,41051
stop_area:SNCF:87342220,"{'lat': '50.538245', 'lon': '2.564897'}",Chocques,admin:fr:62224,Chocques,62920,62224
stop_area:SNCF:87545285,"{'lat': '48.763983', 'lon': '2.411065'}",Choisy-le-Roi,admin:fr:94022,Choisy-le-Roi,94600,94022
stop_area:SNCF:87590612,"{'lat': '48.764854', 'lon': '2.412101'}",Choisy-Le-Roi Noctilien,admin:fr:94022,Choisy-le-Roi,94600,94022
stop_area:SNCF:87484303,"{'lat': '47.065702', 'lon': '-0.869897'}",Cholet,admin:fr:49099,Cholet,49300,49099
stop_area:SNCF:87462960,"{'lat': '47.060217', 'lon': '-0.880293'}",Cholet les Halles,admin:fr:49099,Cholet,49300,49099
stop_area:SNCF:87763425,"{'lat': '44.545842', 'lon': '6.271889'}",Chorges,admin:fr:5040,Chorges,05230,5040
stop_area:SNCF:87574301,"{'lat': '47.52024', 'lon': '1.247246'}",Chouzy,admin:fr:41055,Valloire-sur-Cisse,,41055
stop_area:SNCF:87643908,"{'lat': '47.522159', 'lon': '1.246102'}",Chouzy Mairie,admin:fr:41055,Valloire-sur-Cisse,,41055
stop_area:SNCF:87611228,"{'lat': '42.852895', 'lon': '0.603144'}",Cier-de-Luchon,admin:fr:31142,Cier-de-Luchon,31110,31142
stop_area:SNCF:87170795,"{'lat': '42.914649', 'lon': '0.639541'}",Cierp-Gaud Place Jean Vivies,admin:fr:31144,Cierp-Gaud,31440,31144
